fold_num,data,model,mode,fold,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,param_reg_param,accuracy,balanced_accuracy,average_precision,f1,precision,recall,roc_auc,matthews_corrcoef,fowlkes_mallows,pr_auc,cohen_kappa,y_test,y_pred,y_pred_prob
1,testdata,RandomForestClassifier,inner loop,1,[0.29380941 0.55855298 1.11192822 0.30912844 0.61825808 1.21075439],[0.01693805 0.00696409 0.01846126 0.00434976 0.00725425 0.01355348],[0.06704553 0.09918984 0.16517703 0.06529204 0.09921988 0.16374962],[0.00348971 0.00106528 0.00087393 0.00131536 0.00069134 0.00129908],"[{'criterion': 'gini', 'n_estimators': 50}, {'criterion': 'gini', 'n_estimators': 100}, {'criterion': 'gini', 'n_estimators': 200}, {'criterion': 'entropy', 'n_estimators': 50}, {'criterion': 'entropy', 'n_estimators': 100}, {'criterion': 'entropy', 'n_estimators': 200}]",,[0.9497992  0.94912985 0.94779116 0.94846051 0.94846051 0.94846051],[0.50631431 0.49964764 0.49894292 0.49929528 0.49929528 0.49929528],[0.05619813 0.0502008  0.0502008  0.0502008  0.0502008  0.0502008 ],[0.02597403 0.         0.         0.         0.         0.        ],[0.5 0.  0.  0.  0.  0. ],[0.01333333 0.         0.         0.         0.         0.        ],[0.50631431 0.49964764 0.49894292 0.49929528 0.49929528 0.49929528],[ 0.07541852 -0.0059499  -0.01031244 -0.00841725 -0.00841725 -0.00841725],[0.9509578  0.95039088 0.94899151 0.94969093 0.94969093 0.94969093],[0.15083815 0.15029736 0.15055385 0.14144578 0.14977988 0.15411409],[ 0.02342729 -0.00132282 -0.00387657 -0.00261465 -0.00261465 -0.00261465],"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0]",[1 1 1 ... 0 0 0],[0.72 0.66 0.64 ... 0.02 0.   0.08]
1,testdata,RandomForestClassifier,inner loop,2,[0.29380941 0.55855298 1.11192822 0.30912844 0.61825808 1.21075439],[0.01693805 0.00696409 0.01846126 0.00434976 0.00725425 0.01355348],[0.06704553 0.09918984 0.16517703 0.06529204 0.09921988 0.16374962],[0.00348971 0.00106528 0.00087393 0.00131536 0.00069134 0.00129908],"[{'criterion': 'gini', 'n_estimators': 50}, {'criterion': 'gini', 'n_estimators': 100}, {'criterion': 'gini', 'n_estimators': 200}, {'criterion': 'entropy', 'n_estimators': 50}, {'criterion': 'entropy', 'n_estimators': 100}, {'criterion': 'entropy', 'n_estimators': 200}]",,[0.95046854 0.95046854 0.95046854 0.95046854 0.95046854 0.95046854],[0.5 0.5 0.5 0.5 0.5 0.5],[0.04953146 0.04953146 0.04953146 0.04953146 0.04953146 0.04953146],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0.5 0.5 0.5 0.5 0.5 0.5],[0. 0. 0. 0. 0. 0.],[0.95172514 0.95172514 0.95172514 0.95172514 0.95172514 0.95172514],[0.13802604 0.14675322 0.14957791 0.13580249 0.13790938 0.13682031],[0. 0. 0. 0. 0. 0.],"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0]",[1 1 1 ... 0 0 0],[0.72 0.66 0.64 ... 0.02 0.   0.08]
1,testdata,RandomForestClassifier,inner loop,3,[0.29380941 0.55855298 1.11192822 0.30912844 0.61825808 1.21075439],[0.01693805 0.00696409 0.01846126 0.00434976 0.00725425 0.01355348],[0.06704553 0.09918984 0.16517703 0.06529204 0.09921988 0.16374962],[0.00348971 0.00106528 0.00087393 0.00131536 0.00069134 0.00129908],"[{'criterion': 'gini', 'n_estimators': 50}, {'criterion': 'gini', 'n_estimators': 100}, {'criterion': 'gini', 'n_estimators': 200}, {'criterion': 'entropy', 'n_estimators': 50}, {'criterion': 'entropy', 'n_estimators': 100}, {'criterion': 'entropy', 'n_estimators': 200}]",,[0.94846051 0.94912985 0.94912985 0.94779116 0.94912985 0.94912985],[0.49894366 0.49929577 0.49929577 0.49859155 0.49929577 0.49929577],[0.04953146 0.04953146 0.04953146 0.04953146 0.04953146 0.04953146],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0.49894366 0.49929577 0.49929577 0.49859155 0.49929577 0.49929577],[-0.01023985 -0.008358   -0.008358   -0.01182792 -0.008358   -0.008358  ],[0.94962641 0.95032547 0.95032547 0.94892788 0.95032547 0.95032547],[0.11940942 0.13096956 0.13669334 0.12591603 0.12867179 0.12763822],[-0.00387455 -0.00261373 -0.00261373 -0.00510609 -0.00261373 -0.00261373],"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0]",[1 1 1 ... 0 0 0],[0.72 0.66 0.64 ... 0.02 0.   0.08]
1,testdata,RandomForestClassifier,inner loop,mean,[0.29380941 0.55855298 1.11192822 0.30912844 0.61825808 1.21075439],[0.01693805 0.00696409 0.01846126 0.00434976 0.00725425 0.01355348],[0.06704553 0.09918984 0.16517703 0.06529204 0.09921988 0.16374962],[0.00348971 0.00106528 0.00087393 0.00131536 0.00069134 0.00129908],"[{'criterion': 'gini', 'n_estimators': 50}, {'criterion': 'gini', 'n_estimators': 100}, {'criterion': 'gini', 'n_estimators': 200}, {'criterion': 'entropy', 'n_estimators': 50}, {'criterion': 'entropy', 'n_estimators': 100}, {'criterion': 'entropy', 'n_estimators': 200}]",,[0.94957608 0.94957608 0.94912985 0.94890674 0.94935297 0.94935297],[0.50175266 0.4996478  0.4994129  0.49929561 0.49953035 0.49953035],[0.05175368 0.04975457 0.04975457 0.04975457 0.04975457 0.04975457],[0.00865801 0.         0.         0.         0.         0.        ],[0.16666667 0.         0.         0.         0.         0.        ],[0.00444444 0.         0.         0.         0.         0.        ],[0.50175266 0.4996478  0.4994129  0.49929561 0.49953035 0.49953035],[ 0.02172623 -0.0047693  -0.00622348 -0.00674839 -0.00559175 -0.00559175],[0.95076979 0.95081383 0.95034737 0.95011465 0.95058052 0.95058052],[0.1360912  0.14267338 0.14560837 0.1343881  0.13878702 0.1395242 ],[ 0.00651758 -0.00131218 -0.00216343 -0.00257358 -0.0017428  -0.0017428 ],"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0]",[1 1 1 ... 0 0 0],[0.72 0.66 0.64 ... 0.02 0.   0.08]
1,testdata,RandomForestClassifier,inner loop,standard_deviation,[0.29380941 0.55855298 1.11192822 0.30912844 0.61825808 1.21075439],[0.01693805 0.00696409 0.01846126 0.00434976 0.00725425 0.01355348],[0.06704553 0.09918984 0.16517703 0.06529204 0.09921988 0.16374962],[0.00348971 0.00106528 0.00087393 0.00131536 0.00069134 0.00129908],"[{'criterion': 'gini', 'n_estimators': 50}, {'criterion': 'gini', 'n_estimators': 100}, {'criterion': 'gini', 'n_estimators': 200}, {'criterion': 'entropy', 'n_estimators': 50}, {'criterion': 'entropy', 'n_estimators': 100}, {'criterion': 'entropy', 'n_estimators': 200}]",,[0.00083482 0.00063106 0.00109303 0.00113767 0.00083482 0.00083482],[0.00325427 0.0002875  0.00043943 0.000575   0.00033209 0.00033209],[0.0031427  0.00031553 0.00031553 0.00031553 0.00031553 0.00031553],[0.01224427 0.         0.         0.         0.         0.        ],[0.23570226 0.         0.         0.         0.         0.        ],[0.00628539 0.         0.         0.         0.         0.        ],[0.00325427 0.0002875  0.00043943 0.000575   0.00033209 0.00033209],[0.03819564 0.00351278 0.00447241 0.00497083 0.00395404 0.00395404],[0.00086706 0.00064495 0.00111611 0.00118063 0.00084982 0.00084982],[0.01290346 0.00840138 0.00631646 0.0064184  0.00863966 0.01097653],[0.01206114 0.00106708 0.00161432 0.00208475 0.00123234 0.00123234],"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0]",[1 1 1 ... 0 0 0],[0.72 0.66 0.64 ... 0.02 0.   0.08]
1,testdata,RandomForestClassifier,inner loop,rank,[0.29380941 0.55855298 1.11192822 0.30912844 0.61825808 1.21075439],[0.01693805 0.00696409 0.01846126 0.00434976 0.00725425 0.01355348],[0.06704553 0.09918984 0.16517703 0.06529204 0.09921988 0.16374962],[0.00348971 0.00106528 0.00087393 0.00131536 0.00069134 0.00129908],"[{'criterion': 'gini', 'n_estimators': 50}, {'criterion': 'gini', 'n_estimators': 100}, {'criterion': 'gini', 'n_estimators': 200}, {'criterion': 'entropy', 'n_estimators': 50}, {'criterion': 'entropy', 'n_estimators': 100}, {'criterion': 'entropy', 'n_estimators': 200}]",,[1 1 5 6 3 3],[1 2 5 6 3 3],[1 2 2 2 2 2],[1 2 2 2 2 2],[1 2 2 2 2 2],[1 2 2 2 2 2],[1 2 5 6 3 3],[1 2 5 6 3 3],[2 1 5 6 3 3],[5 2 1 6 4 3],[1 2 5 6 3 3],"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0]",[1 1 1 ... 0 0 0],[0.72 0.66 0.64 ... 0.02 0.   0.08]
2,testdata,RandomForestClassifier,inner loop,1,[0.28443289 0.56493878 1.10921129 0.30817596 0.61212262 1.21240767],[0.00404138 0.01772551 0.00944435 0.00083351 0.00234765 0.01135105],[0.06507786 0.0987196  0.16554236 0.06639767 0.09893767 0.16308943],[0.00091977 0.00056847 0.00182597 0.00163266 0.00051265 0.0012435 ],"[{'criterion': 'gini', 'n_estimators': 50}, {'criterion': 'gini', 'n_estimators': 100}, {'criterion': 'gini', 'n_estimators': 200}, {'criterion': 'entropy', 'n_estimators': 50}, {'criterion': 'entropy', 'n_estimators': 100}, {'criterion': 'entropy', 'n_estimators': 200}]",,[0.94715719 0.94916388 0.94983278 0.94782609 0.94849498 0.94983278],[0.49859155 0.50596244 0.50631455 0.49894366 0.49929577 0.5       ],[0.05016722 0.05394277 0.05616499 0.05016722 0.05016722 0.05016722],[0.         0.02564103 0.02597403 0.         0.         0.        ],[0.         0.33333333 0.5        0.         0.         0.        ],[0.         0.01333333 0.01333333 0.         0.         0.        ],[0.49859155 0.50596244 0.50631455 0.49894366 0.49929577 0.5       ],[-0.01190358  0.05816797  0.07542279 -0.01030535 -0.00841146  0.        ],[0.94832636 0.95028981 0.95098979 0.94902477 0.94972371 0.95112316],[0.1245728  0.13384799 0.14314864 0.12641366 0.12840038 0.12980605],[-0.00510617  0.02186639  0.02342899 -0.00387397 -0.0026129   0.        ],"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",[1 1 1 ... 0 0 0],[0.66 0.64 0.68 ... 0.   0.   0.  ]
2,testdata,RandomForestClassifier,inner loop,2,[0.28443289 0.56493878 1.10921129 0.30817596 0.61212262 1.21240767],[0.00404138 0.01772551 0.00944435 0.00083351 0.00234765 0.01135105],[0.06507786 0.0987196  0.16554236 0.06639767 0.09893767 0.16308943],[0.00091977 0.00056847 0.00182597 0.00163266 0.00051265 0.0012435 ],"[{'criterion': 'gini', 'n_estimators': 50}, {'criterion': 'gini', 'n_estimators': 100}, {'criterion': 'gini', 'n_estimators': 200}, {'criterion': 'entropy', 'n_estimators': 50}, {'criterion': 'entropy', 'n_estimators': 100}, {'criterion': 'entropy', 'n_estimators': 200}]",,[0.94912985 0.9497992  0.94912985 0.95046854 0.95046854 0.94912985],[0.50570042 0.50605253 0.50570042 0.50640464 0.50640464 0.49929577],[0.05224049 0.05336662 0.05224049 0.05561887 0.05561887 0.04953146],[0.02564103 0.02597403 0.02564103 0.02631579 0.02631579 0.        ],[0.25       0.33333333 0.25       0.5        0.5        0.        ],[0.01351351 0.01351351 0.01351351 0.01351351 0.01351351 0.        ],[0.50570042 0.50605253 0.50570042 0.50640464 0.50640464 0.49929577],[ 0.04787113  0.05867156  0.04787113  0.07601261  0.07601261 -0.008358  ],[0.95019371 0.95089329 0.95019371 0.95159338 0.95159338 0.95032547],[0.15287025 0.16864785 0.16746812 0.14747002 0.16407431 0.16095243],[ 0.02066586  0.02220012  0.02066586  0.02377084  0.02377084 -0.00261373],"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",[1 1 1 ... 0 0 0],[0.66 0.64 0.68 ... 0.   0.   0.  ]
